body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20
-0.386155	0.014604	0.135199	0.000000	0.595419	-0.000000	0.803412	0.000000	-0.642426	-0.089821	-0.441110	0.358463	-0.087670	-0.000136	0.633612	0.088353	0.455081	0.347305	-0.083466	0.019944	0.603270	-0.075383	0.104177	-0.834656	0.603272	0.075483	-0.104466	-0.835630	0.000000	0.504103	0.197482	0.324117	-1.584192	0.706439	0.000123	-0.596276	-0.254488	-0.379309	-1.743627	0.770023	0.000519	2.056254	-0.127908	0.240344	-3.129743	2.056728	0.117451	-0.217304	-3.130160
-0.386308	0.014605	0.136805	0.000000	0.591931	-0.000000	0.805984	0.000000	-0.630498	-0.085372	-0.433362	0.324093	-0.072257	-0.000128	0.621342	0.083363	0.447157	0.312079	-0.067728	0.019943	0.645115	-0.077985	0.109061	-0.897817	0.645135	0.077824	-0.108810	-0.898802	0.000000	0.781055	0.272395	0.514026	-1.987195	0.898969	0.000985	-0.647959	-0.239604	-0.429909	-1.796777	0.820683	-0.001148	2.164307	-0.134543	0.251925	-3.214750	2.165949	0.116271	-0.217014	-3.215499
-0.386466	0.014606	0.138457	0.000000	0.588334	-0.000000	0.808614	0.000000	-0.611184	-0.078925	-0.420549	0.278975	-0.051711	-0.000097	0.607693	0.078769	0.437884	0.275434	-0.050639	0.019898	0.689842	-0.080765	0.114254	-0.963246	0.689910	0.080134	-0.113147	-0.964250	0.000000	0.463668	0.150594	0.313954	-1.525278	0.712998	0.001242	-0.268866	-0.088417	-0.191535	-1.235677	0.593997	-0.001758	2.222445	-0.136813	0.255677	-3.182793	2.225494	0.110543	-0.211517	-3.184004
-0.386628	0.014607	0.140158	0.000000	0.584625	-0.000000	0.811299	0.000000	-0.611951	-0.079348	-0.420803	0.263081	-0.043738	-0.000078	0.610587	0.079826	0.439496	0.262651	-0.043968	0.019872	0.734013	-0.083458	0.119288	-1.025129	0.734155	0.082246	-0.117271	-1.026162	0.000000	-0.289370	-0.107020	-0.176065	-0.429393	0.241508	0.000765	0.351460	0.123481	0.216625	-0.340872	0.203308	-0.001007	2.201599	-0.133582	0.249726	-3.049850	2.205594	0.103132	-0.203561	-3.051419
-0.386793	0.014608	0.141882	0.000000	0.580856	-0.000000	0.814006	0.000000	-0.622759	-0.083206	-0.427592	0.261799	-0.042051	-0.000066	0.621752	0.083708	0.446549	0.261799	-0.042507	0.019857	0.777906	-0.086108	0.124243	-1.085240	0.778134	0.084259	-0.121289	-1.086306	0.000000	-0.572774	-0.203666	-0.359820	-0.032049	0.069844	0.000756	0.581565	0.204305	0.366440	-0.021302	0.064215	-0.001014	2.078596	-0.118284	0.224581	-2.740216	2.082989	0.088305	-0.184430	-2.741927
-0.386965	0.014609	0.143679	0.000000	0.576916	-0.000000	0.816799	0.000000	-0.634862	-0.087495	-0.435196	0.261799	-0.040944	-0.000048	0.633850	0.087998	0.454153	0.261799	-0.041400	0.019832	0.817157	-0.088189	0.128271	-1.134737	0.817474	0.085778	-0.124648	-1.135839	0.000000	-0.607617	-0.216789	-0.381166	0.000000	0.055739	0.000924	0.607347	0.216841	0.381135	0.000000	0.055749	-0.001298	1.894483	-0.095636	0.187918	-2.355039	1.898582	0.070604	-0.159128	-2.356687
-0.387139	0.014610	0.145502	0.000000	0.572911	-0.000000	0.819612	0.000000	-0.647063	-0.091877	-0.442838	0.261799	-0.039821	-0.000029	0.646046	0.092382	0.461795	0.261799	-0.040277	0.019805	0.853685	-0.089934	0.131759	-1.179441	0.854077	0.087084	-0.127654	-1.180574	0.000000	-0.614975	-0.223839	-0.383962	0.000000	0.056930	0.000981	0.614713	0.223877	0.383941	0.000000	0.056943	-0.001376	1.690345	-0.070358	0.147418	-1.995522	1.693305	0.054574	-0.132663	-1.996917
-0.387317	0.014610	0.147375	0.000000	0.568788	-0.000000	0.822479	0.000000	-0.659461	-0.096448	-0.450555	0.261799	-0.038667	-0.000009	0.658438	0.096953	0.469511	0.261799	-0.039122	0.019777	0.884771	-0.091004	0.134168	-1.214558	0.885206	0.087961	-0.129955	-1.215716	0.000000	-0.624576	-0.233425	-0.387415	0.000000	0.058512	0.001059	0.624327	0.233446	0.387409	0.000000	0.058530	-0.001485	1.356261	-0.030070	0.081878	-1.462480	1.356915	0.031543	-0.090281	-1.463553
-0.387501	0.014610	0.149298	0.000000	0.564543	-0.000000	0.825398	0.000000	-0.672046	-0.101214	-0.458335	0.261799	-0.037481	0.000013	0.671019	0.101720	0.477291	0.261799	-0.037936	0.019746	0.907936	-0.091136	0.135034	-1.237940	0.908354	0.088345	-0.131266	-1.239116	0.000000	-0.631614	-0.240752	-0.389793	0.000000	0.059695	0.001120	0.631373	0.240761	0.389800	0.000000	0.059715	-0.001571	1.059255	0.005085	0.024066	-1.022404	1.057590	0.013026	-0.053170	-1.023254
-0.387687	0.014611	0.151247	0.000000	0.560231	-0.000000	0.828336	0.000000	-0.684725	-0.106078	-0.466146	0.261799	-0.036279	0.000036	0.683693	0.106584	0.485103	0.261799	-0.036733	0.019714	0.927141	-0.090800	0.135130	-1.255454	0.927510	0.088482	-0.132082	-1.256646	0.000000	-0.640590	-0.250769	-0.392486	0.000000	0.061239	0.001204	0.640365	0.250755	0.392509	0.000000	0.061262	-0.001691	0.562426	0.060026	-0.070296	-0.352672	0.557064	-0.013798	0.006236	-0.353602
