body_pos_x,body_pos_y,body_pos_z,body_quat_w,body_quat_x,body_quat_y,body_quat_z,joint_pos_00,joint_pos_01,joint_pos_02,joint_pos_03,joint_pos_04,joint_pos_05,joint_pos_06,joint_pos_07,joint_pos_08,joint_pos_09,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15,joint_pos_16,joint_pos_17,joint_pos_18,joint_pos_19,joint_pos_20,joint_vel_00,joint_vel_01,joint_vel_02,joint_vel_03,joint_vel_04,joint_vel_05,joint_vel_06,joint_vel_07,joint_vel_08,joint_vel_09,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20
-0.002094,0.004406,0.761019,0.685590,0.009361,0.025434,-0.727483,0.005139,-0.424030,-0.031844,-0.283536,0.560755,-0.296193,0.051307,0.357360,0.092329,0.325830,0.531301,-0.306764,-0.032599,-0.139091,0.053361,-0.585904,-0.191457,-0.088188,-0.039071,0.639043,-0.197749,-0.003413,-0.015453,-0.000593,-0.026271,-0.001970,0.014515,0.011834,0.005330,0.003216,-0.010547,-0.005041,-0.002573,0.010904,-0.049109,0.006265,-0.111865,-0.123789,-0.043465,-0.008368,0.146550,-0.136788
-0.002180,0.004449,0.760994,0.685701,0.009404,0.025457,-0.727378,0.005005,-0.424307,-0.031846,-0.284255,0.560702,-0.295896,0.053051,0.357404,0.092373,0.325406,0.531168,-0.307154,-0.031452,-0.140043,0.053483,-0.588085,-0.193912,-0.089035,-0.039236,0.641899,-0.200463,0.001140,-0.009628,-0.007286,-0.026843,-0.001228,0.001920,0.039245,0.001951,-0.004279,-0.014174,-0.003557,-0.009107,0.018678,-0.046221,0.005780,-0.105695,-0.121880,-0.041255,-0.008328,0.139658,-0.134786
-0.002126,0.004462,0.761001,0.685757,0.009416,0.025454,-0.727324,0.005184,-0.424415,-0.032135,-0.284610,0.560706,-0.296116,0.052877,0.357438,0.092158,0.325263,0.531158,-0.307128,-0.031852,-0.140940,0.053592,-0.590132,-0.196332,-0.089839,-0.039404,0.644630,-0.203141,0.007699,-0.008637,-0.008767,-0.011314,0.005054,-0.000264,-0.025437,0.001591,-0.005605,-0.008839,0.000486,0.002308,-0.018462,-0.043556,0.005096,-0.098714,-0.119971,-0.039222,-0.008496,0.133267,-0.133033
-0.002151,0.004459,0.761005,0.685806,0.009424,0.025445,-0.727279,0.005313,-0.424653,-0.032197,-0.284707,0.560904,-0.295906,0.052033,0.357468,0.092149,0.325052,0.531188,-0.307061,-0.032190,-0.141785,0.053687,-0.592033,-0.198711,-0.090604,-0.039576,0.647229,-0.205784,0.003299,-0.008521,-0.002422,-0.015596,0.005770,0.008833,0.003038,-0.000557,-0.000808,-0.012698,-0.000530,-0.006208,0.010562,-0.041008,0.004572,-0.091749,-0.117975,-0.037179,-0.008492,0.126709,-0.131244
-0.002211,0.004508,0.760986,0.685847,0.009439,0.025426,-0.727240,0.005316,-0.424756,-0.032232,-0.285234,0.560937,-0.295763,0.052999,0.357415,0.092126,0.324755,0.531137,-0.307376,-0.031430,-0.142580,0.053775,-0.593802,-0.201051,-0.091326,-0.039744,0.649698,-0.208390,0.005683,-0.002631,-0.007275,-0.017812,0.002044,-0.003602,0.004310,-0.000922,-0.005789,-0.010462,0.000955,-0.004536,0.002770,-0.038386,0.004178,-0.085519,-0.116082,-0.035116,-0.008349,0.120333,-0.129448
-0.002153,0.004523,0.760989,0.685867,0.009431,0.025385,-0.727223,0.005541,-0.424758,-0.032488,-0.285420,0.560986,-0.296050,0.052206,0.357431,0.091917,0.324634,0.531226,-0.307243,-0.032079,-0.143320,0.053854,-0.595454,-0.203354,-0.092008,-0.039910,0.652043,-0.210962,0.006999,-0.002778,-0.005503,-0.006724,0.007209,-0.001013,-0.032406,-0.001746,-0.004756,-0.008331,0.003964,0.003179,-0.021284,-0.035646,0.003687,-0.079578,-0.114189,-0.033148,-0.008267,0.114086,-0.127716
-0.002205,0.004541,0.760999,0.685894,0.009406,0.025349,-0.727199,0.005596,-0.424867,-0.032452,-0.285503,0.561225,-0.295803,0.051702,0.357346,0.091935,0.324422,0.531296,-0.307249,-0.032281,-0.144006,0.053922,-0.596985,-0.205618,-0.092652,-0.040074,0.654261,-0.213499,0.002172,-0.003929,0.000203,-0.005681,0.009197,0.008447,0.020057,-0.005952,-0.001191,-0.015788,0.000620,-0.008536,0.017395,-0.033158,0.003332,-0.074115,-0.112366,-0.031070,-0.008070,0.108069,-0.125977
-0.002239,0.004584,0.760980,0.685938,0.009391,0.025317,-0.727158,0.005627,-0.424915,-0.032480,-0.285647,0.561354,-0.295713,0.053008,0.357193,0.091869,0.324002,0.531251,-0.307584,-0.031383,-0.144647,0.053987,-0.598419,-0.207849,-0.093251,-0.040233,0.656365,-0.216001,0.005277,0.002499,-0.004495,-0.008706,0.002658,-0.007159,0.017029,-0.007075,-0.005491,-0.013066,-0.000586,-0.007692,0.006723,-0.030817,0.003129,-0.069027,-0.110696,-0.028913,-0.007849,0.101890,-0.124335
-0.002185,0.004594,0.760978,0.685946,0.009349,0.025271,-0.727154,0.005807,-0.424767,-0.032632,-0.285851,0.561331,-0.296090,0.052383,0.357063,0.091716,0.323899,0.531272,-0.307557,-0.032012,-0.145239,0.054048,-0.599746,-0.210046,-0.093808,-0.040388,0.658337,-0.218472,0.007858,0.001024,-0.001969,-0.003379,0.005342,-0.000267,-0.027409,-0.005319,-0.002613,-0.008303,0.002493,0.004800,-0.024471,-0.028652,0.003020,-0.063515,-0.109044,-0.026701,-0.007752,0.096142,-0.122710
-0.002231,0.004619,0.760994,0.685941,0.009315,0.025243,-0.727159,0.005942,-0.424874,-0.032558,-0.285782,0.561567,-0.295723,0.051911,0.356980,0.091765,0.323670,0.531351,-0.307392,-0.032362,-0.145793,0.054108,-0.600959,-0.212211,-0.094319,-0.040543,0.660211,-0.220910,0.004512,-0.001873,0.001464,-0.008498,0.004049,0.007983,0.005347,-0.003967,0.001020,-0.010959,0.001086,-0.000637,0.003629,-0.026829,0.003136,-0.058383,-0.107493,-0.024426,-0.007630,0.091206,-0.120996
-0.002239,0.004673,0.760974,0.685959,0.009294,0.025225,-0.727143,0.005988,-0.424842,-0.032573,-0.286191,0.561493,-0.295770,0.052597,0.356904,0.091757,0.323461,0.531316,-0.307582,-0.031867,-0.146312,0.054173,-0.602082,-0.214346,-0.094785,-0.040693,0.661985,-0.223312,0.005832,-0.001273,-0.003121,-0.009666,-0.002120,-0.005326,0.001685,0.000061,-0.001532,-0.006245,0.000124,-0.001244,-0.001438,-0.025025,0.003366,-0.053917,-0.105953,-0.022222,-0.007520,0.085929,-0.119292
-0.002198,0.004701,0.760982,0.685951,0.009269,0.025218,-0.727152,0.006175,-0.424925,-0.032683,-0.286169,0.561483,-0.295936,0.051979,0.356982,0.091704,0.323420,0.531356,-0.307442,-0.032420,-0.146794,0.054243,-0.603116,-0.216449,-0.095208,-0.040843,0.663648,-0.225681,0.004568,-0.003410,-0.000665,-0.005656,0.000237,-0.000425,-0.012148,0.004008,0.001891,-0.001144,0.002640,0.006049,-0.014584,-0.023581,0.003710,-0.049742,-0.104395,-0.020155,-0.007401,0.080800,-0.117636
-0.002233,0.004748,0.760981,0.685944,0.009251,0.025212,-0.727159,0.006171,-0.424978,-0.032600,-0.286417,0.561503,-0.295787,0.052111,0.357064,0.091832,0.323415,0.531421,-0.307340,-0.032450,-0.147255,0.054322,-0.604071,-0.218522,-0.095591,-0.040990,0.665217,-0.228018,0.001214,-0.006208,0.001629,-0.006098,0.001426,0.008959,0.020806,0.006054,0.004371,-0.001009,0.003551,0.004290,0.007012,-0.022293,0.004331,-0.046985,-0.102916,-0.018040,-0.007161,0.076346,-0.115982
