body_pos_x,body_pos_y,body_pos_z,body_quat_w,body_quat_x,body_quat_y,body_quat_z,joint_pos00,joint_pos01,joint_pos02,joint_pos03,joint_pos04,joint_pos05,joint_pos06,joint_pos07,joint_pos08,joint_pos09,joint_pos10,joint_pos11,joint_pos12,joint_pos13,joint_pos14,joint_pos15,joint_pos16,joint_pos17,joint_pos18,joint_pos19,joint_pos20,joint_vel_00,joint_vel_01,joint_vel_02,joint_vel_03,joint_vel_04,joint_vel_05,joint_vel_06,joint_vel_07,joint_vel_08,joint_vel_09,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20
-0.205889,2.379749,0.744437,0.023022,0.00594,-0.042886,-0.998797,-0.012404,-0.636163,-0.312739,-0.556776,1.008658,-0.365601,0.001235,1.061269,-0.231343,0.899812,0.967179,-0.338628,0.071489,-1.639189,1.189609,-1.570799,-0.706075,-0.406236,-0.947719,0.242212,-0.388581,-0.175216,0.474437,-0.644315,1.214105,0.176412,-0.220688,0.662152,2.042601,-0.686008,0.828946,-0.094984,0.661233,0.239865,-0.144386,-0.08876,-0.021768,0.371572,0.275604,0.380635,0.310648,0.244796
-0.205545,2.370313,0.742832,0.020682,0.004285,-0.043393,-0.998835,-0.015754,-0.627706,-0.326206,-0.534768,1.012785,-0.369593,0.01319,1.106089,-0.246293,0.91126,0.966943,-0.327912,0.080047,-1.64268,1.18712,-1.5708,-0.69908,-0.401217,-0.939206,0.248081,-0.384242,-0.139791,0.39839,-0.666286,1.01582,0.252834,-0.19178,0.563085,2.246919,-0.759409,0.442608,0.150208,0.388429,0.187261,-0.13625,-0.155357,-0.00003,0.325644,0.240625,0.47967,0.291321,0.186324
-0.205111,2.361413,0.740914,0.018891,0.00211,-0.04346,-0.998874,-0.017995,-0.620227,-0.339391,-0.516143,1.018771,-0.373273,0.023758,1.151146,-0.26172,0.917517,0.973188,-0.32309,0.078979,-1.644639,1.183395,-1.5708,-0.69305,-0.396611,-0.928532,0.253865,-0.381128,-0.084293,0.384463,-0.643456,0.869405,0.311881,-0.211678,0.503609,1.890135,-0.692192,0.343698,0.57385,0.051711,-0.479714,-0.003612,-0.216919,-0.000003,0.273964,0.259277,0.591341,0.33443,0.127567
-0.204721,2.352983,0.738609,0.017651,-0.000572,-0.043289,-0.998907,-0.019126,-0.612328,-0.351944,-0.499992,1.02526,-0.37806,0.033335,1.181695,-0.273981,0.925008,0.989897,-0.325844,0.060859,-1.642824,1.178444,-1.5708,-0.688122,-0.390845,-0.915553,0.261458,-0.379139,-0.039651,0.42378,-0.611327,0.807577,0.405034,-0.270369,0.511575,1.0308,-0.519762,0.36577,1.187758,-0.537548,-1.232363,0.190932,-0.278395,-0.000003,0.2119,0.319064,0.704539,0.425834,0.068793
-0.204535,2.345075,0.735992,0.016771,-0.004345,-0.04316,-0.998918,-0.019581,-0.603276,-0.363844,-0.48384,1.034973,-0.384087,0.044221,1.192378,-0.28251,0.932147,1.020698,-0.344592,0.029685,-1.637002,1.172259,-1.5708,-0.684574,-0.383849,-0.90035,0.270898,-0.378377,-0.014467,0.53121,-0.540112,0.816944,0.586337,-0.385401,0.535404,0.285935,-0.476146,0.101513,2.053693,-1.244195,-1.708883,0.386998,-0.349745,0,0.132313,0.390866,0.817552,0.531301,0.003596
-0.204789,2.337998,0.732974,0.016513,-0.009911,-0.042867,-0.998895,-0.019705,-0.59108,-0.373548,-0.467314,1.048713,-0.393476,0.054751,1.193132,-0.293027,0.929069,1.072045,-0.375611,-0.007497,-1.627344,1.164454,-1.5708,-0.682829,-0.375211,-0.882851,0.28271,-0.378995,0.025623,0.647081,-0.408597,0.807033,0.91666,-0.611024,0.584568,-0.195387,-0.508285,-0.329763,3.188339,-1.651598,-1.781089,0.540659,-0.430059,0.000003,0.037614,0.473416,0.922714,0.647679,-0.065465
-0.205904,2.331926,0.729432,0.016178,-0.017338,-0.04192,-0.99884,-0.018556,-0.577393,-0.380188,-0.451559,1.071639,-0.408528,0.067604,1.184562,-0.302842,0.918957,1.148232,-0.410656,-0.041559,-1.615376,1.155057,-1.5708,-0.683069,-0.364912,-0.863442,0.296806,-0.380995,0.110136,0.601506,-0.355361,0.712452,1.050952,-0.711084,0.60114,-0.549135,-0.440264,-0.681531,4.047844,-1.887921,-1.495928,0.635076,-0.53699,0.000003,-0.061081,0.557651,1.020336,0.771359,-0.130406
-0.206476,2.326416,0.726375,0.018431,-0.023239,-0.040887,-0.998724,-0.015299,-0.567019,-0.387763,-0.438816,1.090751,-0.421919,0.078796,1.171167,-0.310637,0.901807,1.233958,-0.451128,-0.067334,-1.601941,1.142974,-1.5708,-0.685272,-0.352905,-0.842037,0.313565,-0.384211,0.250104,0.287151,-0.195317,0.614616,1.219466,-0.730773,2.172797,-0.992811,-0.169517,-1.18733,4.672832,-2.019577,-1.078761,0.675905,-0.662208,-0.000003,-0.160557,0.626801,1.101779,0.88438,-0.194295
-0.207295,2.322855,0.723923,0.020744,-0.02887,-0.038736,-0.998617,-0.008552,-0.565907,-0.388,-0.426974,1.120418,-0.437759,0.154516,1.14485,-0.309622,0.871464,1.335145,-0.491439,-0.084709,-1.58834,1.128569,-1.5708,-0.689491,-0.33984,-0.819371,0.332181,-0.388767,0.29742,0.055684,-0.315354,0.294471,1.495472,-0.779829,2.214808,-1.477396,0.358366,-1.411179,4.986363,-2.031263,-0.709628,0.700858,-0.764021,-0.000003,-0.261164,0.675245,1.162855,0.97848,-0.270958
-0.208263,2.318228,0.721019,0.020447,-0.032637,-0.036948,-0.998575,-0.003403,-0.564792,-0.400377,-0.427038,1.15057,-0.453112,0.167389,1.112071,-0.296303,0.84536,1.433413,-0.532379,-0.095719,-1.573907,1.112413,-1.5708,-0.695719,-0.325895,-0.795523,0.352704,-0.39505,0.229028,-0.042172,-0.5358,-0.055388,1.344427,-0.631385,0.111488,-1.634693,0.929992,-1.313172,4.761023,-1.884542,-0.600196,0.7278,-0.854152,0,-0.359857,0.700878,1.213066,1.064474,-0.36393
